/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_449.jpg,,,0,0,0,1.091184E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_516.jpg,,,0,0,0,7.818799E-07
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_584.jpg,,,0,0,0,6.267383E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_665.jpg,,,0,0,0,6.154782E-07
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_731.jpg,,,0,0,0,4.983427E-07
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_800.jpg,,,0,0,0,9.632946E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_881.jpg,,,0,0,0,1.944285E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_09_967.jpg,,,0,0,0,9.99339E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_048.jpg,,,0,0,0,3.649849E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_131.jpg,,,0,0,0,7.934254E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_199.jpg,,,0,0,0,5.255152E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_281.jpg,,,0,0,0,1.414365E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_365.jpg,,,0,0,0,1.940274E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_447.jpg,,,0,0,0,7.78323E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_514.jpg,,,0,0,0,1.759427E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_582.jpg,,,0,0,0,7.852542E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_665.jpg,,,0,0,0,2.697684E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_732.jpg,,,0,0,0,7.38876E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_815.jpg,,,0,0,0,1.084451E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_882.jpg,,,0,0,0,4.993262E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_10_948.jpg,,,0,0,0,1.337813E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_11_015.jpg,,,0,0,0,6.454093E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_11_099.jpg,,,0,0,0,1.894542E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_11_182.jpg,,,0,0,0,1.127383E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_11_265.jpg,,,0,0,0,2.680509E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_11_332.jpg,,,0,0,0,1.756769E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_11_919.jpg,,,0,0,0,5.456354E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_000.jpg,,,0,0,0,7.475318E-06
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_067.jpg,,,0,0,0,1.320535E-05
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_135.jpg,,,0,0,0,9.633361E-07
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_226.jpg,,,0,0.4,0,0.2784305
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_294.jpg,,,0,0.4,0,0.5431438
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_353.jpg,,,0,0.4,0,0.8747278
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_434.jpg,,,0,0.4,0,1.223678
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_511.jpg,,,0,0.4,0,1.591697
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_589.jpg,,,0,0.4,0,1.978914
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_670.jpg,,,0,0.4,0,2.346458
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_751.jpg,,,0,0.4,0,2.721239
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_818.jpg,,,0,0.4,0,3.104502
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_886.jpg,,,0,0.4,0,3.361054
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_12_952.jpg,,,0,0.4,0,3.64838
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_037.jpg,,,0,0.4,0,4.090866
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_118.jpg,,,0,0.4,0,4.44566
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_200.jpg,,,0,0.4,0,4.797681
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_272.jpg,,,0,0.4,0,5.059995
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_351.jpg,,,0,0.4,0,5.407417
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_419.jpg,,,0,0.4,0,5.752124
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_501.jpg,,,0,0.4,0,6.094104
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_584.jpg,,,0,0.4,0,6.433352
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_651.jpg,,,0,0.4,0,6.686007
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_734.jpg,,,0,0.4,0,7.020515
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_801.jpg,,,0,0.4,0,7.352345
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_868.jpg,,,0,0.4,0,7.599473
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_13_951.jpg,,,0,0.4,0,7.926657
/home/hyukpyohong/0Data/IMG/center_2017_01_30_21_34_14_018.jpg,,,0,0.4,0,8.251224
